"concept","standard_name","similarity_score"
"quadpurchasepricepayableonbusinessexchangetransaction","revenue",0.612059498851952
"quadpurchasepricepayableonbusinessexchangetransaction","net income",0.573375262054507
"quadunsecurednotestobeissued","cash and cash equivalents",0.726190476190476
"quadunsecurednotestobeissued","cash and cash equivalents",0.726190476190476
"quadunsecurednotestobeissued","net income",0.611111111111111
"quadunsecurednotestobeissued","net income",0.611111111111111
"quadunsecurednotestobeissued","revenue",0.555555555555556
"quadunsecurednotestobeissued","revenue",0.555555555555556
"qubtadditionalpaidincapitalsharebasedcompensation","revenue",0.724489795918367
"qubtadditionalpaidincapitalsharebasedcompensation","net income",0.649659863945578
"qubtadditionalpaidincapitalsharebasedcompensation","cash and cash equivalents",0.63140589569161
"qubtapicbeneficialconversionfeatureinequity","cash and cash equivalents",0.685077519379845
"qubtapicbeneficialconversionfeatureinequity","revenue",0.601821090193183
"qubtapicbeneficialconversionfeatureinequity","net income",0.530761658668635
"qubtapicstockbasedcompensation","revenue",0.715873015873016
"qubtapicstockbasedcompensation","cash and cash equivalents",0.675
"qubtapicstockbasedcompensation","net income",0.640740740740741
"qubtbeneficialconversionfeature","cash and cash equivalents",0.676075268817204
"qubtbeneficialconversionfeature","revenue",0.602150537634409
"qubtbeneficialconversionfeature","net income",0.503754906980713
"realestateheldforsale","cash and cash equivalents",0.621693121693122
"realestateheldforsale","net income",0.621693121693122
"realestateheldforsale","revenue",0.59484126984127
"realestateinvestmentpropertyaccumulateddepreciation","cash and cash equivalents",0.633169934640523
"realestateinvestmentpropertyaccumulateddepreciation","revenue",0.571895424836601
"realestateinvestmentpropertyaccumulateddepreciation","net income",0.532271241830065
"realestateinvestmentpropertyatcost","cash and cash equivalents",0.730392156862745
"realestateinvestmentpropertyatcost","revenue",0.607843137254902
"realestateinvestmentpropertyatcost","net income",0.526395173453997
"realestateinvestmentpropertynet","cash and cash equivalents",0.728494623655914
"realestateinvestmentpropertynet","revenue",0.653643966547192
"realestateinvestmentpropertynet","net income",0.550409626216078
"realestateinvestmentsjointventures","cash and cash equivalents",0.730392156862745
"realestateinvestmentsjointventures","revenue",0.607843137254902
"realestateinvestmentsjointventures","net income",0.595063025210084
"realestateinvestmentsother","cash and cash equivalents",0.724358974358974
"realestateinvestmentsother","net income",0.608669108669109
"realestateinvestmentsother","revenue",0.576638176638177
"receivablesfrombrokersdealersandclearingorganizations","cash and cash equivalents",0.616701607267645
"receivablesfrombrokersdealersandclearingorganizations","net income",0.616701607267645
"receivablesfrombrokersdealersandclearingorganizations","revenue",0.539963312368973
"receivablesfromcustomers","cash and cash equivalents",0.666666666666667
"receivablesfromcustomers","net income",0.590277777777778
"receivablesfromcustomers","revenue",0.534722222222222
"receivablesnetcurrent","revenue",0.674603174603175
"receivablesnetcurrent","net income",0.558531746031746
"receivablesnetcurrent","cash and cash equivalents",0.551587301587302
"redeemablenoncontrollinginterestequitycarryingamount","revenue",0.608974358974359
"redeemablenoncontrollinginterestequitycarryingamount","cash and cash equivalents",0.588141025641026
"redeemablenoncontrollinginterestequitycarryingamount","net income",0.588141025641026
"regulatoryassetsnoncurrent","cash and cash equivalents",0.614316239316239
"regulatoryassetsnoncurrent","revenue",0.561965811965812
"regulatoryassetsnoncurrent","net income",0.536130536130536
"relatedpartytransactionduefromtorelatedpartycurrent","revenue",0.582788671023965
"relatedpartytransactionduefromtorelatedpartycurrent","cash and cash equivalents",0.569327731092437
"relatedpartytransactionduefromtorelatedpartycurrent","net income",0.562342885872298
"restrictedcash","cash and cash equivalents",0.702380952380952
"restrictedcash","net income",0.58994708994709
"restrictedcash","revenue",0.555026455026455
"restrictedcashandcashequivalents","cash and cash equivalents",0.729166666666667
"restrictedcashandcashequivalents","net income",0.596064814814815
"restrictedcashandcashequivalents","revenue",0.570833333333333
"restrictedcashandcashequivalentsatcarryingvalue","cash and cash equivalents",0.658983451536643
"restrictedcashandcashequivalentsatcarryingvalue","net income",0.612687155240347
"restrictedcashandcashequivalentsatcarryingvalue","revenue",0.590780141843972
"restrictedcashandcashequivalentsnoncurrent","cash and cash equivalents",0.654761904761905
"restrictedcashandcashequivalentsnoncurrent","net income",0.608465608465608
"restrictedcashandcashequivalentsnoncurrent","revenue",0.585714285714286
"restrictedcashandinvestmentscurrent","cash and cash equivalents",0.730952380952381
"restrictedcashandinvestmentscurrent","revenue",0.589417989417989
"restrictedcashandinvestmentscurrent","net income",0.569642857142857
"restrictedcashandinvestmentsnoncurrent","cash and cash equivalents",0.732456140350877
"restrictedcashandinvestmentsnoncurrent","net income",0.575657894736842
"restrictedcashandinvestmentsnoncurrent","revenue",0.573343079922027
"restrictedcashcurrent","cash and cash equivalents",0.718253968253968
"restrictedcashcurrent","net income",0.613095238095238
"restrictedcashcurrent","revenue",0.594708994708995
"restrictedcashnoncurrent","cash and cash equivalents",0.722222222222222
"restrictedcashnoncurrent","revenue",0.638888888888889
"restrictedcashnoncurrent","net income",0.566468253968254
"restructuringreservecurrent","cash and cash equivalents",0.725308641975309
"restructuringreservecurrent","revenue",0.612345679012346
"restructuringreservecurrent","net income",0.606481481481482
"restructuringreservenoncurrent","cash and cash equivalents",0.727777777777778
"restructuringreservenoncurrent","net income",0.641666666666667
"restructuringreservenoncurrent","revenue",0.627777777777778
"retainedearningsaccumulateddeficit","cash and cash equivalents",0.641339869281046
"retainedearningsaccumulateddeficit","revenue",0.580065359477124
"retainedearningsaccumulateddeficit","revenue",0.580065359477124
"retainedearningsaccumulateddeficit","net income",0.552287581699346
"retainedearningsunappropriated","cash and cash equivalents",0.636111111111111
"retainedearningsunappropriated","revenue",0.6
"retainedearningsunappropriated","net income",0.566666666666667
"rmbsaccruedlitigationexpenses","cash and cash equivalents",0.618295019157088
"rmbsaccruedlitigationexpenses","cash and cash equivalents",0.618295019157088
"rmbsaccruedlitigationexpenses","revenue",0.600437876299945
"rmbsaccruedlitigationexpenses","revenue",0.600437876299945
"rmbsaccruedlitigationexpenses","net income",0.557343550446999
"rmbsaccruedlitigationexpenses","net income",0.557343550446999
"rmbsdeferredtaxassetslongterm","cash and cash equivalents",0.687739463601533
"rmbsdeferredtaxassetslongterm","cash and cash equivalents",0.687739463601533
"rmbsdeferredtaxassetslongterm","net income",0.687739463601533
"rmbsdeferredtaxassetslongterm","net income",0.687739463601533
"rmbsdeferredtaxassetslongterm","revenue",0.654022988505747
"rmbsdeferredtaxassetslongterm","revenue",0.654022988505747
"rmbsdeferredtaxliabilitieslongterm","revenue",0.617647058823529
"rmbsdeferredtaxliabilitieslongterm","revenue",0.617647058823529
"rmbsdeferredtaxliabilitieslongterm","net income",0.617647058823529
"rmbsdeferredtaxliabilitieslongterm","net income",0.617647058823529
"rmbsdeferredtaxliabilitieslongterm","cash and cash equivalents",0.595063025210084
"rmbsdeferredtaxliabilitieslongterm","cash and cash equivalents",0.595063025210084
"rmbslongtermimputedfinancingobligation","revenue",0.615009746588694
"rmbslongtermimputedfinancingobligation","revenue",0.615009746588694
"rmbslongtermimputedfinancingobligation","cash and cash equivalents",0.596491228070176
"rmbslongtermimputedfinancingobligation","cash and cash equivalents",0.596491228070176
"rmbslongtermimputedfinancingobligation","net income",0.537280701754386
"rmbslongtermimputedfinancingobligation","net income",0.537280701754386
"rmbsnoncashobligationforconstructioninprogress","net income",0.619220151828847
"rmbsnoncashobligationforconstructioninprogress","cash and cash equivalents",0.612965838509317
"rmbsnoncashobligationforconstructioninprogress","revenue",0.58786231884058
"rmbssharepurchasecontractreceivables","cash and cash equivalents",0.615740740740741
"rmbssharepurchasecontractreceivables","revenue",0.615079365079365
"rmbssharepurchasecontractreceivables","net income",0.601851851851852
"sccoaccruedworkersparticipation","cash and cash equivalents",0.689964157706093
"sccoaccruedworkersparticipation","net income",0.689964157706093
"sccoaccruedworkersparticipation","revenue",0.615322580645161
"sccointangibleassetsnetincludinggoodwill","net income",0.640476190476191
"sccointangibleassetsnetincludinggoodwill","cash and cash equivalents",0.619444444444444
"sccointangibleassetsnetincludinggoodwill","revenue",0.588888888888889
"sccoleachablematerial","cash and cash equivalents",0.727513227513228
"sccoleachablematerial","net income",0.727513227513228
"sccoleachablematerial","revenue",0.658730158730159
"securitiesborrowed","cash and cash equivalents",0.61037037037037
"securitiesborrowed","net income",0.57514245014245
"securitiesborrowed","revenue",0.568783068783069
"securitiesloaned","cash and cash equivalents",0.638888888888889
"securitiesloaned","net income",0.576388888888889
"securitiesloaned","revenue",0.55952380952381
"securitiespurchasedunderagreementstoresell","cash and cash equivalents",0.734126984126984
"securitiespurchasedunderagreementstoresell","revenue",0.585714285714286
"securitiespurchasedunderagreementstoresell","net income",0.585714285714286
"securitiesreservedepositrequiredandmade","cash and cash equivalents",0.688034188034188
"securitiesreservedepositrequiredandmade","net income",0.603861416361416
"securitiesreservedepositrequiredandmade","revenue",0.57514245014245
"securitiessoldunderagreementstorepurchase","cash and cash equivalents",0.653794037940379
"securitiessoldunderagreementstorepurchase","revenue",0.581978319783198
"securitiessoldunderagreementstorepurchase","net income",0.554144083107498
"securitydepositliability","cash and cash equivalents",0.666666666666667
"securitydepositliability","revenue",0.587301587301587
"securitydepositliability","net income",0.575854700854701
"securityownedandsoldnotyetpurchasedfairvaluesecuritysoldnotyetpurchased","revenue",0.554773082942097
"securityownedandsoldnotyetpurchasedfairvaluesecuritysoldnotyetpurchased","cash and cash equivalents",0.531885758998435
"securityownedandsoldnotyetpurchasedfairvaluesecuritysoldnotyetpurchased","net income",0.529107981220657
"seniorlongtermnotes","cash and cash equivalents",0.575292397660819
"seniorlongtermnotes","revenue",0.572681704260652
"seniorlongtermnotes","net income",0.547514619883041
"seniornotes","cash and cash equivalents",0.689393939393939
"seniornotes","net income",0.572455322455322
"seniornotes","revenue",0.555892255892256
"seniornotescurrent","revenue",0.614814814814815
"seniornotescurrent","cash and cash equivalents",0.597222222222222
"seniornotescurrent","net income",0.569444444444445
"separateaccountassets","revenue",0.615079365079365
"separateaccountassets","cash and cash equivalents",0.609126984126984
"separateaccountassets","net income",0.531349206349206
"separateaccountsliability","cash and cash equivalents",0.629166666666667
"separateaccountsliability","revenue",0.586666666666667
"separateaccountsliability","net income",0.516666666666667
"servicingassetatamortizedvalue","cash and cash equivalents",0.727777777777778
"servicingassetatamortizedvalue","revenue",0.548148148148148
"servicingassetatamortizedvalue","net income",0.527314814814815
"sfbrokerageclients","revenue",0.625925925925926
"sfbrokerageclients","revenue",0.625925925925926
"sfbrokerageclients","net income",0.625925925925926
"sfbrokerageclients","net income",0.625925925925926
"sfbrokerageclients","cash and cash equivalents",0.611111111111111
"sfbrokerageclients","cash and cash equivalents",0.611111111111111
"sfcashsegregatedforregulatorypurposes","net income",0.627927927927928
"sfcashsegregatedforregulatorypurposes","net income",0.627927927927928
"sfcashsegregatedforregulatorypurposes","revenue",0.621621621621622
"sfcashsegregatedforregulatorypurposes","revenue",0.621621621621622
"sfcashsegregatedforregulatorypurposes","cash and cash equivalents",0.616066066066066
"sfcashsegregatedforregulatorypurposes","cash and cash equivalents",0.616066066066066
"sfexchangeablecommonstockvalue","cash and cash equivalents",0.633333333333333
"sfexchangeablecommonstockvalue","net income",0.633333333333333
"sfexchangeablecommonstockvalue","revenue",0.554933954933955
"sfinvestmentsatfairvalue","cash and cash equivalents",0.625
"sfinvestmentsatfairvalue","cash and cash equivalents",0.625
"sfinvestmentsatfairvalue","net income",0.566468253968254
"sfinvestmentsatfairvalue","net income",0.566468253968254
"sfinvestmentsatfairvalue","revenue",0.555555555555556
"sfinvestmentsatfairvalue","revenue",0.555555555555556
"sfinvestmentsatfairvalue","revenue",0.555555555555556
"sfinvestmentsatfairvalue","revenue",0.555555555555556
"sfloansreceivableheldforinvestmentnetnotpartofdisposalgroupmortgage","cash and cash equivalents",0.545486851457001
"sfloansreceivableheldforinvestmentnetnotpartofdisposalgroupmortgage","cash and cash equivalents",0.545486851457001
"sfloansreceivableheldforinvestmentnetnotpartofdisposalgroupmortgage","revenue",0.505804311774461
"sfloansreceivableheldforinvestmentnetnotpartofdisposalgroupmortgage","revenue",0.505804311774461
"sfloansreceivableheldforinvestmentnetnotpartofdisposalgroupmortgage","net income",0.503752604498873
"sfloansreceivableheldforinvestmentnetnotpartofdisposalgroupmortgage","net income",0.503752604498873
"sfshorttermborrowingsexcludingsecuritiessoldunderagreementstorepurchase","cash and cash equivalents",0.578051643192488
"sfshorttermborrowingsexcludingsecuritiessoldunderagreementstorepurchase","net income",0.578051643192488
"sfshorttermborrowingsexcludingsecuritiessoldunderagreementstorepurchase","revenue",0.499752903385224
"sfstockholdersequitybeforeadjustmentforunearnedemployeestockownershipplanshares","net income",0.550277913015255
"sfstockholdersequitybeforeadjustmentforunearnedemployeestockownershipplanshares","cash and cash equivalents",0.54535864978903
"sfstockholdersequitybeforeadjustmentforunearnedemployeestockownershipplanshares","revenue",0.532700421940928
"sftotalstockholdersequitybeforeadjustmentfortreasurystockandemployeestockownershipplanshares","net income",0.553790412486065
"sftotalstockholdersequitybeforeadjustmentfortreasurystockandemployeestockownershipplanshares","revenue",0.549160079051384
"sftotalstockholdersequitybeforeadjustmentfortreasurystockandemployeestockownershipplanshares","cash and cash equivalents",0.534008563899868
"sftotalstockholdersequitybeforeadjustmentforunearnedemployeestockownershipplanshares","net income",0.538120376355671
"sftotalstockholdersequitybeforeadjustmentforunearnedemployeestockownershipplanshares","net income",0.538120376355671
"sftotalstockholdersequitybeforeadjustmentforunearnedemployeestockownershipplanshares","revenue",0.535714285714286
"sftotalstockholdersequitybeforeadjustmentforunearnedemployeestockownershipplanshares","revenue",0.535714285714286
"sftotalstockholdersequitybeforeadjustmentforunearnedemployeestockownershipplanshares","cash and cash equivalents",0.531746031746032
"sftotalstockholdersequitybeforeadjustmentforunearnedemployeestockownershipplanshares","cash and cash equivalents",0.531746031746032
"shorttermborrowings","cash and cash equivalents",0.638157894736842
"shorttermborrowings","net income",0.638157894736842
"shorttermborrowings","revenue",0.587152636112245
"shortterminvestments","cash and cash equivalents",0.6125
"shortterminvestments","net income",0.6125
"shortterminvestments","revenue",0.557407407407407
"signcommonstockissuablevalues","net income",0.692118226600985
"signcommonstockissuablevalues","cash and cash equivalents",0.638362068965517
"signcommonstockissuablevalues","revenue",0.571990320629159
"signoptionagreement","revenue",0.653021442495127
"signoptionagreement","cash and cash equivalents",0.634502923976608
"signoptionagreement","net income",0.593233082706767
"slfcdeferredandaccruedincometaxes","cash and cash equivalents",0.72979797979798
"slfcdeferredandaccruedincometaxes","net income",0.691919191919192
"slfcdeferredandaccruedincometaxes","revenue",0.617929292929293
"slfcloansandleasesreceivablejointventure","cash and cash equivalents",0.619444444444444
"slfcloansandleasesreceivablejointventure","revenue",0.561111111111111
"slfcloansandleasesreceivablejointventure","net income",0.551911976911977
"slfcunearnedpremiumsandliabilityforunpaidclaimsandclaimadjustmentexpense","revenue",0.601851851851852
"slfcunearnedpremiumsandliabilityforunpaidclaimsandclaimadjustmentexpense","revenue",0.601851851851852
"slfcunearnedpremiumsandliabilityforunpaidclaimsandclaimadjustmentexpense","net income",0.553978428978429
"slfcunearnedpremiumsandliabilityforunpaidclaimsandclaimadjustmentexpense","net income",0.553978428978429
"slfcunearnedpremiumsandliabilityforunpaidclaimsandclaimadjustmentexpense","cash and cash equivalents",0.532407407407407
"slfcunearnedpremiumsandliabilityforunpaidclaimsandclaimadjustmentexpense","cash and cash equivalents",0.532407407407407
"srtaccruedliabilitiesandotherliabilitiescurrent","cash and cash equivalents",0.624113475177305
"srtaccruedliabilitiesandotherliabilitiescurrent","revenue",0.60761426319937
"srtaccruedliabilitiesandotherliabilitiescurrent","net income",0.556834300451322
"srtaccruedliabilitiesandotherliabilitiesnoncurrent","cash and cash equivalents",0.626666666666667
"srtaccruedliabilitiesandotherliabilitiesnoncurrent","revenue",0.611018518518519
"srtaccruedliabilitiesandotherliabilitiesnoncurrent","net income",0.543333333333333
"srtdraftspayable","revenue",0.621376811594203
"srtdraftspayable","cash and cash equivalents",0.6125
"srtdraftspayable","net income",0.604166666666667
"srtkaccruedliabilitiesandotherliabilitiescurrent","revenue",0.608796296296296
"srtkaccruedliabilitiesandotherliabilitiescurrent","revenue",0.608796296296296
"srtkaccruedliabilitiesandotherliabilitiescurrent","cash and cash equivalents",0.590277777777778
"srtkaccruedliabilitiesandotherliabilitiescurrent","cash and cash equivalents",0.590277777777778
"srtkaccruedliabilitiesandotherliabilitiescurrent","net income",0.558459595959596
"srtkaccruedliabilitiesandotherliabilitiescurrent","net income",0.558459595959596
"srtpayablestobrokerdealersandclearingorganizations","revenue",0.626666666666667
"srtpayablestobrokerdealersandclearingorganizations","net income",0.593333333333333
"srtpayablestobrokerdealersandclearingorganizations","cash and cash equivalents",0.592222222222222
"srtpayablestocustomers","cash and cash equivalents",0.71969696969697
"srtpayablestocustomers","net income",0.637529137529138
"srtpayablestocustomers","revenue",0.575757575757576
"stockholdersequity","cash and cash equivalents",0.675925925925926
"stockholdersequity","revenue",0.611111111111111
"stockholdersequity","net income",0.579365079365079
"stockholdersequityincludingportionattributabletononcontrollinginterest","net income",0.545909645909646
"stockholdersequityincludingportionattributabletononcontrollinginterest","cash and cash equivalents",0.544047619047619
"stockholdersequityincludingportionattributabletononcontrollinginterest","revenue",0.543358395989975
"stockholdersequitynotesubscriptionsreceivable","net income",0.614814814814815
"stockholdersequitynotesubscriptionsreceivable","revenue",0.550925925925926
"stockholdersequitynotesubscriptionsreceivable","cash and cash equivalents",0.535897435897436
"subordinateddebt","revenue",0.603240740740741
"subordinateddebt","net income",0.598290598290598
"subordinateddebt","cash and cash equivalents",0.597222222222222
"taxespayablecurrent","revenue",0.669590643274854
"taxespayablecurrent","cash and cash equivalents",0.641812865497076
"taxespayablecurrent","net income",0.629824561403509
"tcsdeferredrentandotherlongtermliabilities","cash and cash equivalents",0.628968253968254
"tcsdeferredrentandotherlongtermliabilities","net income",0.58234126984127
"tcsdeferredrentandotherlongtermliabilities","revenue",0.55952380952381
"tcslongtermdebtandcapitalleaseobligationsnetofdeferredfinancingcosts","cash and cash equivalents",0.556411453470277
"tcslongtermdebtandcapitalleaseobligationsnetofdeferredfinancingcosts","net income",0.539760348583878
"tcslongtermdebtandcapitalleaseobligationsnetofdeferredfinancingcosts","revenue",0.519091847265222
"temporaryequitycarryingamount","revenue",0.687739463601533
"temporaryequitycarryingamount","cash and cash equivalents",0.592911877394636
"temporaryequitycarryingamount","net income",0.565955117679256
"temporaryequitycarryingamountattributabletoparent","cash and cash equivalents",0.639455782312925
"temporaryequitycarryingamountattributabletoparent","revenue",0.625850340136054
"temporaryequitycarryingamountattributabletoparent","net income",0.594104308390023
"temporaryequitycarryingamountincludingportionattributabletononcontrollinginterests","revenue",0.61156278229449
"temporaryequitycarryingamountincludingportionattributabletononcontrollinginterests","cash and cash equivalents",0.592479674796748
"temporaryequitycarryingamountincludingportionattributabletononcontrollinginterests","net income",0.590592334494774
"temporaryequityredemptionvalue","revenue",0.651851851851852
"temporaryequityredemptionvalue","cash and cash equivalents",0.619444444444444
"temporaryequityredemptionvalue","net income",0.554933954933955
"tetedeferredunderwritercommission","cash and cash equivalents",0.70959595959596
"tetedeferredunderwritercommission","cash and cash equivalents",0.70959595959596
"tetedeferredunderwritercommission","net income",0.70959595959596
"tetedeferredunderwritercommission","net income",0.70959595959596
"tetedeferredunderwritercommission","revenue",0.643939393939394
"tetedeferredunderwritercommission","revenue",0.643939393939394
"tetepromissorynoterelatedpartycurrent","revenue",0.59227977977978
"tetepromissorynoterelatedpartycurrent","net income",0.557490182490183
"tetepromissorynoterelatedpartycurrent","cash and cash equivalents",0.552016302016302
"tetesubscriptionreceivable","cash and cash equivalents",0.724358974358974
"tetesubscriptionreceivable","revenue",0.58974358974359
"tetesubscriptionreceivable","net income",0.52991452991453
"texaccruedfreightcurrent","revenue",0.671296296296296
"texaccruedfreightcurrent","cash and cash equivalents",0.652777777777778
"texaccruedfreightcurrent","net income",0.625
"texcashcashequivalentsandshortterminvestmentsofcontinuingoperations","cash and cash equivalents",0.646766169154229
"texcashcashequivalentsandshortterminvestmentsofcontinuingoperations","revenue",0.580253494432599
"texcashcashequivalentsandshortterminvestmentsofcontinuingoperations","net income",0.551990049751244
"texproductwarrantyaccrualandlosscontingencyaccrualproductliabilitynet","cash and cash equivalents",0.602355072463768
"texproductwarrantyaccrualandlosscontingencyaccrualproductliabilitynet","cash and cash equivalents",0.602355072463768
"texproductwarrantyaccrualandlosscontingencyaccrualproductliabilitynet","revenue",0.587210780574625
"texproductwarrantyaccrualandlosscontingencyaccrualproductliabilitynet","revenue",0.587210780574625
"texproductwarrantyaccrualandlosscontingencyaccrualproductliabilitynet","net income",0.541044221479004
"texproductwarrantyaccrualandlosscontingencyaccrualproductliabilitynet","net income",0.541044221479004
"tradingsecurities","cash and cash equivalents",0.649509803921569
"tradingsecurities","revenue",0.5760348583878
"tradingsecurities","net income",0.550245098039216
"tradingsecuritiesrestricted","cash and cash equivalents",0.671296296296296
"tradingsecuritiesrestricted","net income",0.60108024691358
"tradingsecuritiesrestricted","revenue",0.528659611992945
"treasurystockcommonvalue","cash and cash equivalents",0.611111111111111
"treasurystockcommonvalue","net income",0.578703703703704
"treasurystockcommonvalue","revenue",0.563888888888889
"treasurystockvalue","revenue",0.616959064327485
"treasurystockvalue","cash and cash equivalents",0.597222222222222
"treasurystockvalue","net income",0.58974358974359
"ttsprepaidinventory","cash and cash equivalents",0.714912280701754
"ttsprepaidinventory","revenue",0.689083820662768
"ttsprepaidinventory","net income",0.579997001049633
"ttsprepaidinventory","net income",0.579997001049633
"unbilledreceivablescurrent","revenue",0.752136752136752
"unbilledreceivablescurrent","cash and cash equivalents",0.587606837606838
"unbilledreceivablescurrent","net income",0.584045584045584
"unearnedesopshares","cash and cash equivalents",0.712962962962963
"unearnedesopshares","revenue",0.581481481481481
"unearnedesopshares","net income",0.539417989417989
"unrecognizedtaxbenefits","cash and cash equivalents",0.622584541062802
"unrecognizedtaxbenefits","revenue",0.579710144927536
"unrecognizedtaxbenefits","net income",0.550724637681159
"usgaapaccountsandotherreceivablesnetcurrent","cash and cash equivalents",0.560815799187892
"usgaapaccountsandotherreceivablesnetcurrent","revenue",0.55396210163652
"usgaapaccountsandotherreceivablesnetcurrent","net income",0.536821705426357
"usgaapaccountsnotesandloansreceivablenetcurrent","cash and cash equivalents",0.569503546099291
"usgaapaccountsnotesandloansreceivablenetcurrent","net income",0.544452887537994
"usgaapaccountsnotesandloansreceivablenetcurrent","revenue",0.536463930080951
"usgaapaccountspayableandaccruedliabilitiescurrent","cash and cash equivalents",0.639880952380952
"usgaapaccountspayableandaccruedliabilitiescurrent","revenue",0.58692365835223
"usgaapaccountspayableandaccruedliabilitiescurrent","net income",0.546768707482993
"usgaapaccountspayableandaccruedliabilitiescurrentandnoncurrent","cash and cash equivalents",0.634408602150538
"usgaapaccountspayableandaccruedliabilitiescurrentandnoncurrent","revenue",0.594384707287933
"usgaapaccountspayableandaccruedliabilitiescurrentandnoncurrent","net income",0.552142003754907
"usgaapaccountspayableandaccruedliabilitiesnoncurrent","cash and cash equivalents",0.628205128205128
"usgaapaccountspayableandaccruedliabilitiesnoncurrent","revenue",0.59045584045584
"usgaapaccountspayableandaccruedliabilitiesnoncurrent","net income",0.549908424908425
"usgaapaccountspayableandotheraccruedliabilities","cash and cash equivalents",0.614045086119554
"usgaapaccountspayableandotheraccruedliabilities","net income",0.593211752786221
"usgaapaccountspayableandotheraccruedliabilities","revenue",0.560559495665879
"usgaapaccountspayableandotheraccruedliabilitiescurrent","revenue",0.618165784832452
"usgaapaccountspayableandotheraccruedliabilitiescurrent","cash and cash equivalents",0.596450617283951
"usgaapaccountspayableandotheraccruedliabilitiescurrent","net income",0.59347442680776
"usgaapaccountspayablecurrent","revenue",0.714285714285714
"usgaapaccountspayablecurrent","cash and cash equivalents",0.702380952380952
"usgaapaccountspayablecurrent","net income",0.648809523809524
"usgaapaccountspayablecurrentandnoncurrent","cash and cash equivalents",0.659552845528455
"usgaapaccountspayablecurrentandnoncurrent","revenue",0.59349593495935
"usgaapaccountspayablecurrentandnoncurrent","net income",0.585946573751452
"usgaapaccountspayablerelatedpartiescurrent","cash and cash equivalents",0.619047619047619
"usgaapaccountspayablerelatedpartiescurrent","revenue",0.595238095238095
"usgaapaccountspayablerelatedpartiescurrent","net income",0.558531746031746
"usgaapaccountspayablerelatedpartiescurrentandnoncurrent","cash and cash equivalents",0.63030303030303
"usgaapaccountspayablerelatedpartiescurrentandnoncurrent","revenue",0.612121212121212
"usgaapaccountspayablerelatedpartiescurrentandnoncurrent","net income",0.569191919191919
"usgaapaccountspayabletrade","revenue",0.712454212454212
"usgaapaccountspayabletrade","net income",0.64514652014652
"usgaapaccountspayabletrade","cash and cash equivalents",0.624786324786325
"usgaapaccountspayabletradecurrent","cash and cash equivalents",0.639393939393939
"usgaapaccountspayabletradecurrent","net income",0.63044733044733
"usgaapaccountspayabletradecurrent","revenue",0.604617604617605
"usgaapaccountsreceivablegrosscurrent","net income",0.601851851851852
"usgaapaccountsreceivablegrosscurrent","revenue",0.583333333333333
"usgaapaccountsreceivablegrosscurrent","cash and cash equivalents",0.574074074074074
"usgaapaccountsreceivablenet","cash and cash equivalents",0.592592592592593
"usgaapaccountsreceivablenet","revenue",0.571604938271605
"usgaapaccountsreceivablenet","net income",0.571604938271605
"usgaapaccountsreceivablenetcurrent","cash and cash equivalents",0.607843137254902
"usgaapaccountsreceivablenetcurrent","revenue",0.587457205104264
"usgaapaccountsreceivablenetcurrent","net income",0.574229691876751
"usgaapaccountsreceivablerelatedpartiescurrent","revenue",0.625925925925926
"usgaapaccountsreceivablerelatedpartiescurrent","cash and cash equivalents",0.622222222222222
"usgaapaccountsreceivablerelatedpartiescurrent","net income",0.548148148148148
"usgaapaccrualfortaxesotherthanincometaxescurrent","cash and cash equivalents",0.657407407407407
"usgaapaccrualfortaxesotherthanincometaxescurrent","net income",0.657407407407407
"usgaapaccrualfortaxesotherthanincometaxescurrent","revenue",0.598611111111111
"usgaapaccruedadvertisingcurrent","cash and cash equivalents",0.67921146953405
"usgaapaccruedadvertisingcurrent","revenue",0.645519713261649
"usgaapaccruedadvertisingcurrent","net income",0.645519713261649
"usgaapaccruedfeesandotherrevenuereceivable","cash and cash equivalents",0.628968253968254
"usgaapaccruedfeesandotherrevenuereceivable","revenue",0.558201058201058
"usgaapaccruedfeesandotherrevenuereceivable","net income",0.541798941798942
"usgaapaccruedincometaxes","cash and cash equivalents",0.62962962962963
"usgaapaccruedincometaxes","net income",0.62962962962963
"usgaapaccruedincometaxes","revenue",0.611111111111111
"usgaapaccruedincometaxescurrent","revenue",0.629928315412186
"usgaapaccruedincometaxescurrent","cash and cash equivalents",0.581989247311828
"usgaapaccruedincometaxescurrent","net income",0.540450588837686
"usgaapaccruedincometaxesnoncurrent","revenue",0.606753812636166
"usgaapaccruedincometaxesnoncurrent","cash and cash equivalents",0.58578431372549
"usgaapaccruedincometaxesnoncurrent","net income",0.550887021475257
"usgaapaccruedliabilitiesandotherliabilities","cash and cash equivalents",0.612510766580534
"usgaapaccruedliabilitiesandotherliabilities","net income",0.612510766580534
"usgaapaccruedliabilitiesandotherliabilities","revenue",0.584625322997416
"usgaapaccruedliabilitiescurrent","cash and cash equivalents",0.67921146953405
"usgaapaccruedliabilitiescurrent","revenue",0.658218125960061
"usgaapaccruedliabilitiescurrent","net income",0.634408602150538
"usgaapaccruedliabilitiescurrentandnoncurrent","cash and cash equivalents",0.691919191919192
"usgaapaccruedliabilitiescurrentandnoncurrent","net income",0.613215488215488
"usgaapaccruedliabilitiescurrentandnoncurrent","revenue",0.598484848484849
"usgaapaccruedliabilitiesforunredeeemedgiftcards","cash and cash equivalents",0.62565011820331
