"concept","n","percentage","cumulative_percentage"
"us-gaap_RestrictedCashAndInvestmentsNoncurrent",5,0.00988181351041543,97.8852919087711
"us-gaap_SharesSubjectToMandatoryRedemptionSettlementTermsAmount",5,0.00988181351041543,97.8951737222815
"us-gaap_UnamortizedDebtIssuanceExpense",5,0.00988181351041543,97.9050555357919
"us-gaap_UnearnedPremiums",5,0.00988181351041543,97.9149373493023
"utx:CustomerFinancingAssets",5,0.00988181351041543,97.9248191628128
"vsar_BuildToSuitLeaseAssetNoncurrent",5,0.00988181351041543,97.9347009763232
"ABML_CommonStockIssuable",4,0.00790545080833235,97.9426064271315
"AccruedFeesAndOtherRevenueReceivable",4,0.00790545080833235,97.9505118779398
"AccruedInvestmentIncomeReceivable",4,0.00790545080833235,97.9584173287482
"AccruedLiabilitiesAndOtherLiabilities",4,0.00790545080833235,97.9663227795565
"AssetsHeldForSaleCurrent",4,0.00790545080833235,97.9742282303648
"ConvertibleSubordinatedDebtCurrent",4,0.00790545080833235,97.9821336811732
"DeferredPolicyAcquisitionCosts",4,0.00790545080833235,97.9900391319815
"DerivativeLiabilitiesCurrent",4,0.00790545080833235,97.9979445827898
"DueToRelatedPartiesNoncurrent",4,0.00790545080833235,98.0058500335982
"FinancialInstrumentsOwnedCorporateDebtAtFairValue",4,0.00790545080833235,98.0137554844065
"FinancialInstrumentsOwnedCorporateEquitiesAtFairValue",4,0.00790545080833235,98.0216609352148
"FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue",4,0.00790545080833235,98.0295663860232
"FinancialInstrumentsOwnedOtherSovereignGovernmentObligationsAtFairValue",4,0.00790545080833235,98.0374718368315
"FinancialInstrumentsOwnedPhysicalCommoditiesAtFairValue",4,0.00790545080833235,98.0453772876398
"FinancialInstrumentsOwnedPrincipalInvestmentsAtFairValue",4,0.00790545080833235,98.0532827384482
"FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue",4,0.00790545080833235,98.0611881892565
"FinancialInstrumentsSoldNotYetPurchasedCorporateDebt",4,0.00790545080833235,98.0690936400648
"FinancialInstrumentsSoldNotYetPurchasedCorporateEquities",4,0.00790545080833235,98.0769990908732
"FinancialInstrumentsSoldNotYetPurchasedOtherSovereignGovernmentDebt",4,0.00790545080833235,98.0849045416815
"FinancialInstrumentsSoldNotYetPurchasedPhysicalCommoditiesSold",4,0.00790545080833235,98.0928099924898
"FinancialInstrumentsSoldNotYetPurchasedUSGovernmentAndAgencyObligations",4,0.00790545080833235,98.1007154432982
"FundsHeldUnderReinsuranceAgreementsAsset",4,0.00790545080833235,98.1086208941065
"InterestAndDividendsPayableCurrentAndNoncurrent",4,0.00790545080833235,98.1165263449148
"InterestPayableCurrentAndNoncurrent",4,0.00790545080833235,98.1244317957232
"LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent",4,0.00790545080833235,98.1323372465315
"NotesAndLoansPayableCurrent",4,0.00790545080833235,98.1402426973398
"NotesPayableRelatedPartiesNoncurrent",4,0.00790545080833235,98.1481481481482
"OtherIntangibleAssetsNet",4,0.00790545080833235,98.1560535989565
"OtherInvestments",4,0.00790545080833235,98.1639590497648
"PremiumsReceivableAtCarryingValue",4,0.00790545080833235,98.1718645005732
"PrepaidReinsurancePremiums",4,0.00790545080833235,98.1797699513815
"ReinsurancePayable",4,0.00790545080833235,98.1876754021898
"ReinsuranceRecoverables",4,0.00790545080833235,98.1955808529981
"ReserveForLossesAndLossAdjustmentExpenses",4,0.00790545080833235,98.2034863038065
"SAFE_NotesPayablecurrentPortion",4,0.00790545080833235,98.2113917546148
"TradingSecuritiesCurrent",4,0.00790545080833235,98.2192972054231
"TradingSecuritiesDebt",4,0.00790545080833235,98.2272026562315
"TradingSecuritiesEquity",4,0.00790545080833235,98.2351081070398
"UnearnedPremiums",4,0.00790545080833235,98.2430135578481
"aadi_DueToLicensor",4,0.00790545080833235,98.2509190086565
"acm:CashAndCashEquivalentsGeneral",4,0.00790545080833235,98.2588244594648
"acm:CashInConsolidatedJointVentures",4,0.00790545080833235,98.2667299102731
"aura_AccruedExpensesAndOtherCurrentLiabilities",4,0.00790545080833235,98.2746353610815
"avah_SecuritizationObligations",4,0.00790545080833235,98.2825408118898
"bc_OtherLongTermAssets",4,0.00790545080833235,98.2904462626981
"beam:MaturingSpirits",4,0.00790545080833235,98.2983517135065
"bios_FiniteLivedCustomerListsNet",4,0.00790545080833235,98.3062571643148
"bios_FiniteLivedIntangibleAssetsNetExcludingCustomerLists",4,0.00790545080833235,98.3141626151231
"bios_PrepaidExpensesAndOtherCurrentAssets",4,0.00790545080833235,98.3220680659315
"cat_LongTermDebtDueWithinOneYearMachineryAndEngines",4,0.00790545080833235,98.3299735167398
"cat_PrepaidExpensesAndOtherCurrentAssets",4,0.00790545080833235,98.3378789675481
"cat_ShortTermBorrowingsMachineryAndEngines",4,0.00790545080833235,98.3457844183565
"cdtx_RevenueFromCollaborativeArrangementExcludingRevenueFromContractWithCustomerLiability",4,0.00790545080833235,98.3536898691648
"cnne_EquitySecuritiesFVNINoncurrent",4,0.00790545080833235,98.3615953199731
"ezpw:ConsumerLoanFeesReceivableNet",4,0.00790545080833235,98.3695007707815
"gsah_DeferredUnderwritingCommissions",4,0.00790545080833235,98.3774062215898
"ipg_StockholdersEquitySubtotalBeforeTreasuryStock",4,0.00790545080833235,98.3853116723981
"jaws_CommonStockValue1",4,0.00790545080833235,98.3932171232065
"ms:FinancialInstrumentsSoldNotYetPurchasedDerivativesAndOtherContracts",4,0.00790545080833235,98.4011225740148
"ms:TradingAssetsFairValueDisclosure",4,0.00790545080833235,98.4090280248231
"ms_Receivables",4,0.00790545080833235,98.4169334756315
"opht_AccruedClinicalDrugSuppliesAndTrialCostsCurrent",4,0.00790545080833235,98.4248389264398
"phun_FactoredReceivablesPayable",4,0.00790545080833235,98.4327443772481
"schw_ReceivablesFromBrokerageClients",4,0.00790545080833235,98.4406498280565
"us-gaap_AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax",4,0.00790545080833235,98.4485552788648
"us-gaap_AssetsHeldInTrust",4,0.00790545080833235,98.4564607296731
"us-gaap_AvailableForSaleSecuritiesEquitySecuritiesCurrent",4,0.00790545080833235,98.4643661804814
"us-gaap_CommonStockSharesHeldInEmployeeTrust",4,0.00790545080833235,98.4722716312898
"us-gaap_CostMethodInvestments",4,0.00790545080833235,98.4801770820981
"us-gaap_DividendsReceivable",4,0.00790545080833235,98.4880825329064
"us-gaap_InterestAndDividendsPayableCurrentAndNoncurrent",4,0.00790545080833235,98.4959879837148
"us-gaap_LiabilitiesOfAssetsHeldForSale",4,0.00790545080833235,98.5038934345231
"us-gaap_LineOfCredit",4,0.00790545080833235,98.5117988853314
"us-gaap_LoansPayableToBankCurrent",4,0.00790545080833235,98.5197043361398
"us-gaap_MarketableSecuritiesNoncurrent",4,0.00790545080833235,98.5276097869481
"us-gaap_NotesAndLoansReceivableGrossCurrent",4,0.00790545080833235,98.5355152377564
"us-gaap_OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization",4,0.00790545080833235,98.5434206885648
"us-gaap_OilAndGasPropertySuccessfulEffortMethodNet",4,0.00790545080833235,98.5513261393731
"us-gaap_OtherLongTermDebtNoncurrent",4,0.00790545080833235,98.5592315901814
"us-gaap_OtherNotesPayableCurrent",4,0.00790545080833235,98.5671370409898
"us-gaap_PrepaidExpenseNoncurrent",4,0.00790545080833235,98.5750424917981
"us-gaap_ProvedOilAndGasPropertySuccessfulEffortMethod",4,0.00790545080833235,98.5829479426064
"us-gaap_RealEstateInvestmentsJointVentures",4,0.00790545080833235,98.5908533934148
"us-gaap_RedeemableNoncontrollingInterestEquityPreferredCarryingAmount",4,0.00790545080833235,98.5987588442231
"AssetRetirementObligationCurrent",3,0.00592908810624926,98.6046879323293
"AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent",3,0.00592908810624926,98.6106170204356
"AvailableForSaleSecuritiesNoncurrent",3,0.00592908810624926,98.6165461085418
"BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent",3,0.00592908810624926,98.6224751966481
"ConvertibleDebtCurrent",3,0.00592908810624926,98.6284042847543
"DebtSecuritiesAvailableForSaleAndHeldToMaturity",3,0.00592908810624926,98.6343333728606
"DeferredRentCreditNoncurrent",3,0.00592908810624926,98.6402624609668
"DeferredRevenueAndCredits",3,0.00592908810624926,98.6461915490731
"DepositAssets",3,0.00592908810624926,98.6521206371793
"DepositsAssetsCurrent",3,0.00592908810624926,98.6580497252856
"DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent",3,0.00592908810624926,98.6639788133918
"LoansReceivableHeldForSaleNet",3,0.00592908810624926,98.6699079014981
"ManagementFeePayable",3,0.00592908810624926,98.6758369896043
"MarketableSecuritiesRestrictedCurrent",3,0.00592908810624926,98.6817660777106
"MineralPropertiesNet",3,0.00592908810624926,98.6876951658168
"NotesReceivableNet",3,0.00592908810624926,98.6936242539231
"PreferredStockSharesAuthorized",3,0.00592908810624926,98.6995533420293
"RestrictedCashNoncurrent",3,0.00592908810624926,98.7054824301356
"SKYX_RoyaltyObligation",3,0.00592908810624926,98.7114115182418
"SKYX_RoyaltyObligationNonCurrent",3,0.00592908810624926,98.7173406063481
"SQFL_GeRoyaltyObligation",3,0.00592908810624926,98.7232696944543
"SQFL_GeTrademarkLicenseNet",3,0.00592908810624926,98.7291987825606
"SQFL_NotesPayableRelatedParty",3,0.00592908810624926,98.7351278706668
"SQFL_NotesPayablecurrentPortion",3,0.00592908810624926,98.7410569587731
"SQFL_RedeemablePreferredStockSubjectToRedemption0ParValue20000000SharesAuthorized13056932And0SharesIssuedAndOutstandingAtDecember312016AndDecember312015Respectively",3,0.00592908810624926,98.7469860468793
"SQFL_TotalDeficit",3,0.00592908810624926,98.7529151349856
"SURG_CustomerPhoneSupply",3,0.00592908810624926,98.7588442230918
"SURG_LossContingencyCurrent",3,0.00592908810624926,98.7647733111981
"SeniorLongTermNotes",3,0.00592908810624926,98.7707023993043
"WarrantsAndRightsOutstanding",3,0.00592908810624926,98.7766314874106
"antx_OperatingLeaseRightOfUseAssetCurrent",3,0.00592908810624926,98.7825605755168
"antx_OptionsSubjectToRepurchaseLongTerm",3,0.00592908810624926,98.7884896636231
"antx_OptionsSubjectToRepurchaseShortTerm",3,0.00592908810624926,98.7944187517293
"avah_DeferredPayrollTaxes",3,0.00592908810624926,98.8003478398356
"bc:LandBuildingsAndImprovementsAndEquipmentNet",3,0.00592908810624926,98.8062769279418
"bc:UnamortizedProductToolingCosts",3,0.00592908810624926,98.8122060160481
"beam_AvailableForSaleDebtSecuritiesAndEquitySecuritiesFvNiCurrent",3,0.00592908810624926,98.8181351041543
"bios:AccruedExpensesAndOtherCurrentLiabilities",3,0.00592908810624926,98.8240641922606
"bios:AmountsDueToPlanSponsors",3,0.00592908810624926,98.8299932803668
"bios:PrepaidExpensesAndOtherCurrentAssets",3,0.00592908810624926,98.8359223684731
"bld_LongTermDebtCurrentEquipmentNotes",3,0.00592908810624926,98.8418514565793
"bld_LongTermDebtCurrentTermLoan",3,0.00592908810624926,98.8477805446856
"bld_LongTermDebtNoncurrentEquipmentNotes",3,0.00592908810624926,98.8537096327918
"bld_LongTermDebtNoncurrentTermLoan",3,0.00592908810624926,98.8596387208981
"bmac_AccruedOfferingCostsAndExpensesCurrent",3,0.00592908810624926,98.8655678090043
"bmac_DeferredUnderwritingFeePayableNoncurrent",3,0.00592908810624926,98.8714968971106
"cat:LongTermDebtDueAfterOneYearFinancialProducts",3,0.00592908810624926,98.8774259852168
"cat:LongTermDebtDueWithinOneYearFinancialProducts",3,0.00592908810624926,98.8833550733231
"cat:NoncurrentDeferredAndRefundableIncomeTaxes",3,0.00592908810624926,98.8892841614293
"cat:ShortTermBorrowingsFinancialProducts",3,0.00592908810624926,98.8952132495356
"cat_LongTermDebtDueWithinOneYearMachineryAndPowerSystems",3,0.00592908810624926,98.9011423376418
"cat_ShortTermBorrowingsMachineryAndPowerSystems",3,0.00592908810624926,98.9070714257481
"cdtx_AccountsReceivablePrepaidExpensesAndOtherAssetsCurrent",3,0.00592908810624926,98.9130005138543
"csgs:ClientContracts",3,0.00592908810624926,98.9189296019606
"ezpw_AutoTitleLoanFeesReceivableNet",3,0.00592908810624926,98.9248586900668
"ezpw_AutoTitleLoansNet",3,0.00592908810624926,98.9307877781731
"ezpw_ServiceChargesReceivableNet",3,0.00592908810624926,98.9367168662793
"ezpw_SignatureLoanFeesReceivableNet",3,0.00592908810624926,98.9426459543856
"ezpw_SignatureLoansNet",3,0.00592908810624926,98.9485750424918
"fdmt_AccruedAndOtherCurrentLiabilities",3,0.00592908810624926,98.9545041305981
"fsr_ReceivableForWarrantExercises",3,0.00592908810624926,98.9604332187043
"nktr:AccruedClinicalTrialExpensesCurrent",3,0.00592908810624926,98.9663623068106
"nktr:AccruedContractManufacturingExpenseCurrent",3,0.00592908810624926,98.9722913949168
"nktr:LiabilityRelatedToSaleOfPotentialFutureRoyalties",3,0.00592908810624926,98.9782204830231
"nktr:LiabilityRelatedToSaleOfPotentialFutureRoyaltiesNonCurrentNetOfIssuanceCosts",3,0.00592908810624926,98.9841495711293
"okta_DeferredSalesCommissionsCurrent",3,0.00592908810624926,98.9900786592355
"ons_WarrantLiability",3,0.00592908810624926,98.9960077473418
"slng_FinanceLeaseLiabilityRelatedPartyCurrent",3,0.00592908810624926,99.001936835448
"sotk_EquipmentFurnishingsLeaseholdImprovementsNet",3,0.00592908810624926,99.0078659235543
"stlru_UnsecuredPromissoryNoteCurrent",3,0.00592908810624926,99.0137950116605
"ths_PrepaidExpensesAndOtherCurrentAssets",3,0.00592908810624926,99.0197240997668
"us-gaap_AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax",3,0.00592908810624926,99.025653187873
"us-gaap_AssetRetirementObligationsNoncurrent",3,0.00592908810624926,99.0315822759793
"us-gaap_AssetsHeldForSaleAtCarryingValue",3,0.00592908810624926,99.0375113640855
"us-gaap_AssetsHeldForSaleLongLived",3,0.00592908810624926,99.0434404521918
"us-gaap_AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment",3,0.00592908810624926,99.049369540298
"us-gaap_BusinessCombinationContingentConsiderationLiabilityCurrent",3,0.00592908810624926,99.0552986284043
"us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations",3,0.00592908810624926,99.0612277165105
"us-gaap_ContractReceivableRetainage",3,0.00592908810624926,99.0671568046168
"us-gaap_CustomerDepositsNoncurrent",3,0.00592908810624926,99.073085892723
"us-gaap_DeferredCostsCurrent",3,0.00592908810624926,99.0790149808293
"us-gaap_DeferredCreditsAndOtherLiabilitiesNoncurrent",3,0.00592908810624926,99.0849440689355
"us-gaap_DeferredOfferingCosts",3,0.00592908810624926,99.0908731570418
"us-gaap_DeferredSalesCommission",3,0.00592908810624926,99.096802245148
"us-gaap_IncomeTaxReceivable",3,0.00592908810624926,99.1027313332543
"us-gaap_LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest",3,0.00592908810624926,99.1086604213605
"us-gaap_LineOfCreditFacilityAmountOutstanding",3,0.00592908810624926,99.1145895094668
"us-gaap_OtherInterestEarningAssets",3,0.00592908810624926,99.120518597573
"us-gaap_RelatedPartyTransactionDueFromToRelatedParty",3,0.00592908810624926,99.1264476856793
"us-gaap_StockholdersEquityNoteSubscriptionsReceivable",3,0.00592908810624926,99.1323767737855
"us-gaap_TemporaryEquityCarryingAmount",3,0.00592908810624926,99.1383058618918
"vrt_WarrantAndRightsOutstandingCurrent",3,0.00592908810624926,99.144234949998
"xon_EquitySecuritiesFVNICurrent",3,0.00592908810624926,99.1501640381043
"xon_EquitySecuritiesFVNINoncurrent",3,0.00592908810624926,99.1560931262105
"ABML_MiningPropertiesNonCurrent",2,0.00395272540416617,99.1600458516147
"AccrualForTaxesOtherThanIncomeTaxesCurrent",2,0.00395272540416617,99.1639985770189
"AllowanceForDoubtfulAccountsReceivableCurrent",2,0.00395272540416617,99.167951302423
"AssetRetirementObligationsNoncurrent",2,0.00395272540416617,99.1719040278272
"AssetsHeldForSaleAtCarryingValue",2,0.00395272540416617,99.1758567532314
"AssetsHeldInTrustNoncurrent",2,0.00395272540416617,99.1798094786355
"BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability",2,0.00395272540416617,99.1837622040397
"CapitalLeasedAssetsGross",2,0.00395272540416617,99.1877149294439
"CapitalizedContractCostNetCurrent",2,0.00395272540416617,99.191667654848
"CapitalizedContractCostNetNoncurrent",2,0.00395272540416617,99.1956203802522
"CommonStockSharesSubscriptions",2,0.00395272540416617,99.1995731056564
"ConvertibleLongTermNotesPayable",2,0.00395272540416617,99.2035258310605
"DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent",2,0.00395272540416617,99.2074785564647
"DerivativeAssetsCurrent",2,0.00395272540416617,99.2114312818689
"FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss",2,0.00395272540416617,99.215384007273
"FurnitureAndFixturesGross",2,0.00395272540416617,99.2193367326772
"KSIX_DepositsOnInvestments",2,0.00395272540416617,99.2232894580814
"LiabilitiesOfAssetsHeldForSale",2,0.00395272540416617,99.2272421834855
"LoansPayableCurrent",2,0.00395272540416617,99.2311949088897
"LongTermLineOfCredit",2,0.00395272540416617,99.2351476342939
"LongTermNotesAndLoans",2,0.00395272540416617,99.239100359698
"MachineryAndEquipmentGross",2,0.00395272540416617,99.2430530851022
"NAEY_ConvertibleNotePayableOfficer",2,0.00395272540416617,99.2470058105063
"NAEY_ConvertibleNotesPayableRelatedPartiesCurrent",2,0.00395272540416617,99.2509585359105
"NAEY_ProvedOilAndNaturalGasPropertiesAndEquipment",2,0.00395272540416617,99.2549112613147
"NoncontrollingInterestInVariableInterestEntity",2,0.00395272540416617,99.2588639867188
"OtherAccountsPayableAndAccruedLiabilities",2,0.00395272540416617,99.262816712123
"OtherNotesPayableCurrent",2,0.00395272540416617,99.2667694375272
"RestrictedCashAndCashEquivalents",2,0.00395272540416617,99.2707221629313
"SAFE_NotesPayableRelatedParty",2,0.00395272540416617,99.2746748883355
"SQFL_CommonStockToBeIssued",2,0.00395272540416617,99.2786276137397
"SURG_AccountsPayableAndAccruedExpensesRelatedParty",2,0.00395272540416617,99.2825803391438
"SURG_LtcCryptocurrencyCoinsFairValue",2,0.00395272540416617,99.286533064548
"SelfInsuranceReserveNoncurrent",2,0.00395272540416617,99.2904857899522
"SeniorNotesCurrent",2,0.00395272540416617,99.2944385153563
"UnbilledReceivablesCurrent",2,0.00395272540416617,99.2983912407605
"VSAC_DeferredUnderwriterFeePayable",2,0.00395272540416617,99.3023439661647
"acm_DefinedBenefitPensionPlanLiabilitiesNoncurrentIncludingOtherPostRetirement",2,0.00395272540416617,99.3062966915688
"act:OtherTaxesPayableIncludingUncertainPositionsNoncurrent",2,0.00395272540416617,99.310249416973
"atek_CommonStockValue1",2,0.00395272540416617,99.3142021423772
"atek_FranchiseTaxPayable",2,0.00395272540416617,99.3181548677813
"augg_DeferredAcquisitionLiability",2,0.00395272540416617,99.3221075931855
"augg_PreferredStockValueOne",2,0.00395272540416617,99.3260603185897
"augg_PreferredStockValueTwo",2,0.00395272540416617,99.3300130439938
"aura:AccruedExpensesAndOtherCurrentLiabilities",2,0.00395272540416617,99.333965769398
"aura_WarrantLiabilityNoncurrent",2,0.00395272540416617,99.3379184948022
"bc_LiabilitiesHeldForSaleCurrent",2,0.00395272540416617,99.3418712202063
"bc_LiabilitiesHeldForSaleLongLived",2,0.00395272540416617,99.3458239456105
"beam_AccruedSubLicenseFeesCurrent",2,0.00395272540416617,99.3497766710147
"bld:LandAndBuildingsGross",2,0.00395272540416617,99.3537293964188
"bld:LoansPayables",2,0.00395272540416617,99.357682121823
"bld:NotesPayableTrade",2,0.00395272540416617,99.3616348472272
"bld:NotesReceivableTrade",2,0.00395272540416617,99.3655875726313
"cat:DeferredAndRefundableIncomeTaxesCurrent",2,0.00395272540416617,99.3695402980355
"cat:LongTermDebtDueAfterOneYearMachineryAndEnginesNoncurrent",2,0.00395272540416617,99.3734930234397
"cat:LongTermDebtDueWithinOneYearMachineryAndEngines",2,0.00395272540416617,99.3774457488438
"cat:LongTermReceivablesFinanceNoncurrent",2,0.00395272540416617,99.381398474248
"cat:ReceivablesFinanceCurrent",2,0.00395272540416617,99.3853511996522
"cat:ShortTermBorrowingsMachineryAndEngines",2,0.00395272540416617,99.3893039250563
"cdtx:RevenueFromCollaborativeArrangementExcludingRevenueFromContractWithCustomerLiabilityCurrent",2,0.00395272540416617,99.3932566504605
"cdtx:RevenueFromCollaborativeArrangementExcludingRevenueFromContractWithCustomerLiabilityNoncurrent",2,0.00395272540416617,99.3972093758647
"crtx_RightOfUseAssetOfOperatingAndFinanceLease",2,0.00395272540416617,99.4011621012688
"crvl_CustomerDepositsNetCurrent",2,0.00395272540416617,99.405114826673
"csgs:ClientContractsNet",2,0.00395272540416617,99.4090675520772
"csgs:SoftwareNet",2,0.00395272540416617,99.4130202774813
"ezpw_LoansAndLeasesReceivableNetReportedAmountConsumerNonCurrent",2,0.00395272540416617,99.4169730028855
"fsr_EquityMethodInvestmentsCurrent",2,0.00395272540416617,99.4209257282897
"gsah_AccruedOfferingCostsCurrent",2,0.00395272540416617,99.4248784536938
"lcyau_DeferredUnderwritingCompensationNoncurrent",2,0.00395272540416617,99.428831179098
"mkc_InvestmentsAndOtherAssets",2,0.00395272540416617,99.4327839045022
"mkc_PrepaidExpensesAndOtherCurrentAssets",2,0.00395272540416617,99.4367366299063
"ms:LoansHeldforInvestment",2,0.00395272540416617,99.4406893553105
"ms_DebtSecuritiesAvailableForSaleAndHeldToMaturity",2,0.00395272540416617,99.4446420807147
"ms_LoansHeldforInvestment",2,0.00395272540416617,99.4485948061188
"nktr:AdvancePaymentsToContractManufacturers",2,0.00395272540416617,99.452547531523
"nktr_RefundableMilestonePaymentLiabilities",2,0.00395272540416617,99.4565002569272
"okta_CapitalizedContractCostNetCurrent",2,0.00395272540416617,99.4604529823313
"okta_CapitalizedContractCostNetNoncurrent",2,0.00395272540416617,99.4644057077355
"otlk_ConvertibleSeniorSecuredNotes",2,0.00395272540416617,99.4683584331397
"phun:AccruedInterestAndFeesPayableRelatedPartiesCurrent",2,0.00395272540416617,99.4723111585438
"phun:AccruedInterestAndFeesPayableRelatedPartiesNoncurrent",2,0.00395272540416617,99.476263883948
"phun:DepositsAndOtherAssetsNoncurrent",2,0.00395272540416617,99.4802166093522
"phun:FactoredReceivablesPayable",2,0.00395272540416617,99.4841693347563
"phun:FurnitureAndEquipmentNet",2,0.00395272540416617,99.4881220601605
"phun:InterestPayableNonCurrent",2,0.00395272540416617,99.4920747855646
"rxst_LongTermWarrantLiability",2,0.00395272540416617,99.4960275109688
"rxst_TemporaryEquityNoteReceivablesCommonStockIssued",2,0.00395272540416617,99.499980236373
"rxst_TemporaryEquityRedeemableStockOptions",2,0.00395272540416617,99.5039329617771
"rxst_WarrantLiability",2,0.00395272540416617,99.5078856871813
"safe_GeRoyaltyObligation",2,0.00395272540416617,99.5118384125855
"sotk_BuildingsAndImprovementsNet",2,0.00395272540416617,99.5157911379896
"sotk_BuildingsNet",2,0.00395272540416617,99.5197438633938
"srt_PayablesToBrokerDealersAndClearingOrganizations",2,0.00395272540416617,99.523696588798
"stlr_DeferredUnderwritingFeeNoncurrent",2,0.00395272540416617,99.5276493142021
"sum_AcquisitionRelatedLiabilitiesCurrent",2,0.00395272540416617,99.5316020396063
"sum_AcquisitionRelatedLiabilitiesNonCurrent",2,0.00395272540416617,99.5355547650105
"sum_LongTermDebtNoncurrentNet",2,0.00395272540416617,99.5395074904146
"sum_StockholdersEquityAttributableToNoncontrollingInterestExcludingPortionAttributableToNoncontrollingInterestOfWhollyOwnedIndirectSubsidiaryOfRegistrant",2,0.00395272540416617,99.5434602158188
"sum_TaxReceivableAgreementLiability",2,0.00395272540416617,99.547412941223
"ths_IdentifiableIntangibleAndOtherAssetsNet",2,0.00395272540416617,99.5513656666271
"us-gaap_AccountsReceivableRelatedPartiesCurrent",2,0.00395272540416617,99.5553183920313
"us-gaap_AllowanceForDoubtfulAccountsReceivable",2,0.00395272540416617,99.5592711174355
"us-gaap_AvailableForSaleSecuritiesFairValueDisclosure",2,0.00395272540416617,99.5632238428396
"us-gaap_BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent",2,0.00395272540416617,99.5671765682438
"us-gaap_ConvertibleNotesPayable",2,0.00395272540416617,99.571129293648
"us-gaap_ConvertibleSubordinatedDebtNoncurrent",2,0.00395272540416617,99.5750820190521
"us-gaap_DeferredFinanceCostsCurrentNet",2,0.00395272540416617,99.5790347444563
"us-gaap_DeferredTaxAssetsGrossCurrent",2,0.00395272540416617,99.5829874698605
"us-gaap_DeferredTaxAssetsLiabilitiesNet",2,0.00395272540416617,99.5869401952646
"us-gaap_DueToRelatedPartiesCurrentAndNoncurrent",2,0.00395272540416617,99.5908929206688
"us-gaap_FinanceLeaseRightOfUseAsset",2,0.00395272540416617,99.594845646073
"us-gaap_LiabilitiesSubjectToCompromiseCapitalLeaseObligationsAndAccruedInterest",2,0.00395272540416617,99.5987983714771
"us-gaap_MembersCapital",2,0.00395272540416617,99.6027510968813
"us-gaap_NotesAndLoansPayable",2,0.00395272540416617,99.6067038222855
"us-gaap_NotesReceivableRelatedPartiesNoncurrent",2,0.00395272540416617,99.6106565476896
"us-gaap_OtherMarketableSecuritiesCurrent",2,0.00395272540416617,99.6146092730938
"us-gaap_PrepaidExpense",2,0.00395272540416617,99.618561998498
"us-gaap_SharesSubjectToMandatoryRedemptionSettlementTermsAmountNoncurrent",2,0.00395272540416617,99.6225147239021
"us-gaap_SharesSubjectToMandatoryRedemptionSettlementTermsFairValueOfShares",2,0.00395272540416617,99.6264674493063
"utx:AssetsOfDisposalGroupIncludingDiscontinuedOperationTotal",2,0.00395272540416617,99.6304201747105
"utx:LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationTotal",2,0.00395272540416617,99.6343729001146
"vnrx:CurrentPortionOfGrantRepayable",2,0.00395272540416617,99.6383256255188
"vnrx:GrantRepayableNetOfCurrentPortion",2,0.00395272540416617,99.642278350923
"zip_AccruedPayrollTaxesNoncurrent",2,0.00395272540416617,99.6462310763271
"ABML:CommonStockIssuable",1,0.00197636270208309,99.6482074390292
"ABML_CommonStockProceedsReceivable",1,0.00197636270208309,99.6501838017313
"ABML_PrepaidExpensesAndDeposits",1,0.00197636270208309,99.6521601644334
"ABML_SubscriptionReceivable",1,0.00197636270208309,99.6541365271355
"ANEB_DeferredOfferingCostsNoncurrent",1,0.00197636270208309,99.6561128898375
"ANEB_WarrantLiability",1,0.00197636270208309,99.6580892525396
"AccountsPayable",1,0.00197636270208309,99.6600656152417
"AccountsPayableAndAccruedLiabilitiesNoncurrent",1,0.00197636270208309,99.6620419779438
"AccruedInsuranceNoncurrent",1,0.00197636270208309,99.6640183406459
"AccruedSalariesCurrent",1,0.00197636270208309,99.665994703348
"AssetsHeldForSaleNotPartOfDisposalGroupCurrent",1,0.00197636270208309,99.66797106605
"AvailableForSaleSecuritiesFairValueDisclosure",1,0.00197636270208309,99.6699474287521
"BusinessCombinationContingentConsiderationLiabilityNoncurrent",1,0.00197636270208309,99.6719237914542
"CashEquivalentsAtCarryingValue",1,0.00197636270208309,99.6739001541563
"CommonStockShareSubscribedButUnissuedSubscriptionsReceivable",1,0.00197636270208309,99.6758765168584
